2026-09-11 09:48:07,327 | INFO | 未匹配术语: 'dx「数握き恩るす。'
2026-09-11 09:48:07,331 | INFO | 未匹配术语: 'シデホルウフ'
2026-09-11 09:48:07,335 | INFO | 未匹配术语: '田H日'
2026-09-11 09:48:07,344 | INFO | 标注完成: 6 条标注 (遮挡模式)
2026-09-11 09:48:07,358 | INFO | 翻译结果已保存: output\项目代码生成PPT_page1_20260911_094807.json (共 19 条, 已翻译 6 条)
2026-09-11 09:48:13,598 | INFO | 标注完成: 6 条标注 (不遮挡+防碰撞模式)
2026-09-11 09:48:20,128 | INFO | 标注完成: 6 条标注 (遮挡模式)
2026-09-11 10:03:53,237 | INFO | ==================================================
2026-09-11 10:03:53,237 | INFO | 日文零件图纸术语自动翻译应用启动
2026-09-11 10:03:53,238 | INFO | 日志目录: C:\MyProject\project11\日文零件图纸术语自动翻译功能\japanese_drawing_translator\logs
2026-09-11 10:03:53,238 | INFO | 日志保留: 180 天
2026-09-11 10:03:53,238 | INFO | ==================================================
2026-09-11 10:03:53,242 | INFO | 词典加载完成: 746 条术语 (跳过 14 条注释)
2026-09-11 10:03:53,433 | INFO | 词典加载完成: 746 条术语 (跳过 14 条注释)
2026-09-11 10:04:07,666 | INFO | 正在初始化 PaddleOCR 日文模型...
2026-09-11 10:04:08,206 | INFO | PaddleOCR 初始化完成
2026-09-11 10:04:09,658 | INFO | PaddleOCR: 27 raw → 27 filtered → 27 merged
2026-09-11 10:04:09,749 | INFO | 未匹配术语: '中級による'
2026-09-11 10:04:09,768 | INFO | 未匹配术语: 'カバー'
2026-09-11 10:04:09,772 | INFO | 未匹配术语: '成技術部'
2026-09-11 10:04:09,793 | INFO | 未匹配术语: 'Sus304'
2026-09-11 10:04:09,800 | INFO | 未匹配术语: '8印加工部は'
2026-09-11 10:04:09,815 | INFO | 未匹配术语: '4EłÇ加工部の寸法形状はdxíデー'
2026-09-11 10:04:09,819 | INFO | 未匹配术语: 'OH.'
2026-09-11 10:04:09,819 | WARNING | Applied processor reduces input query to empty string, all comparisons will have score 0. [Query: '：：']
2026-09-11 10:04:09,819 | INFO | 未匹配术语: '：：'
2026-09-11 10:04:09,834 | INFO | 标注完成: 19 条标注 (遮挡模式)
2026-09-11 10:04:09,851 | INFO | 翻译结果已保存: output\演示图纸_カバー_page1_20260911_100409.json (共 27 条, 已翻译 19 条)
2026-09-11 10:04:23,203 | INFO | 标注完成: 19 条标注 (不遮挡+防碰撞模式)
2026-09-11 10:05:16,574 | INFO | ==================================================
2026-09-11 10:05:16,574 | INFO | 日文零件图纸术语自动翻译应用启动
2026-09-11 10:05:16,574 | INFO | 日志目录: C:\MyProject\project11\日文零件图纸术语自动翻译功能\japanese_drawing_translator\logs
2026-09-11 10:05:16,574 | INFO | 日志保留: 180 天
2026-09-11 10:05:16,574 | INFO | ==================================================
2026-09-11 10:05:16,578 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:05:16,712 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:05:33,886 | INFO | 正在初始化 PaddleOCR 日文模型...
2026-09-11 10:05:34,410 | INFO | PaddleOCR 初始化完成
2026-09-11 10:05:35,830 | INFO | PaddleOCR: 27 raw → 27 filtered → 27 merged
2026-09-11 10:05:36,004 | INFO | 未匹配术语: 'OH.'
2026-09-11 10:05:36,004 | WARNING | Applied processor reduces input query to empty string, all comparisons will have score 0. [Query: '：：']
2026-09-11 10:05:36,005 | INFO | 未匹配术语: '：：'
2026-09-11 10:05:36,025 | INFO | 标注完成: 25 条标注 (遮挡模式)
2026-09-11 10:05:36,044 | INFO | 翻译结果已保存: output\演示图纸_カバー_page1_20260911_100536.json (共 27 条, 已翻译 25 条)
2026-09-11 10:05:52,082 | INFO | 标注完成: 25 条标注 (不遮挡+防碰撞模式)
2026-09-11 10:44:46,097 | INFO | ==================================================
2026-09-11 10:44:46,097 | INFO | 日文零件图纸术语自动翻译应用启动
2026-09-11 10:44:46,098 | INFO | 日志目录: C:\MyProject\project11\日文零件图纸术语自动翻译功能\japanese_drawing_translator\logs
2026-09-11 10:44:46,098 | INFO | 日志保留: 180 天
2026-09-11 10:44:46,098 | INFO | ==================================================
2026-09-11 10:44:46,102 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:44:46,236 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:47:31,159 | INFO | 正在初始化 PaddleOCR 日文模型...
2026-09-11 10:47:31,707 | INFO | PaddleOCR 初始化完成
2026-09-11 10:47:33,004 | INFO | PaddleOCR: 19 raw → 19 filtered → 19 merged
2026-09-11 10:47:33,121 | INFO | 未匹配术语: '(第三倉法'
2026-09-11 10:47:33,126 | INFO | 未匹配术语: '夷面処理：'
2026-09-11 10:47:33,130 | INFO | 未匹配术语: '横六加工部'
2026-09-11 10:47:33,148 | INFO | 未匹配术语: 'ほレラプ考車事。'
2026-09-11 10:47:33,154 | INFO | 未匹配术语: 'と華紫ワ'
2026-09-11 10:47:33,159 | INFO | 未匹配术语: 'dx「数握き恩るす。'
2026-09-11 10:47:33,164 | INFO | 未匹配术语: 'シデホルウフ'
2026-09-11 10:47:33,168 | INFO | 未匹配术语: '田H日'
2026-09-11 10:47:33,183 | INFO | 标注完成: 11 条标注 (遮挡模式)
2026-09-11 10:47:33,205 | INFO | 翻译结果已保存: output\项目代码生成PPT_page1_20260911_104733.json (共 19 条, 已翻译 11 条)
2026-09-11 10:49:53,597 | INFO | ==================================================
2026-09-11 10:49:53,597 | INFO | 日文零件图纸术语自动翻译应用启动
2026-09-11 10:49:53,598 | INFO | 日志目录: C:\MyProject\project11\日文零件图纸术语自动翻译功能\japanese_drawing_translator\logs
2026-09-11 10:49:53,598 | INFO | 日志保留: 180 天
2026-09-11 10:49:53,598 | INFO | ==================================================
2026-09-11 10:49:53,602 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:49:53,746 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:56:00,472 | INFO | ==================================================
2026-09-11 10:56:00,472 | INFO | 日文零件图纸术语自动翻译应用启动
2026-09-11 10:56:00,472 | INFO | 日志目录: C:\MyProject\project11\日文零件图纸术语自动翻译功能\japanese_drawing_translator\logs
2026-09-11 10:56:00,472 | INFO | 日志保留: 180 天
2026-09-11 10:56:00,472 | INFO | ==================================================
2026-09-11 10:56:00,481 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:56:00,703 | INFO | 词典加载完成: 963 条术语 (跳过 22 条注释)
2026-09-11 10:56:48,401 | INFO | 正在初始化 PaddleOCR 日文模型...
2026-09-11 10:56:49,380 | INFO | PaddleOCR 初始化完成
2026-09-11 10:56:51,456 | INFO | PaddleOCR: 19 raw → 19 filtered → 19 merged
2026-09-11 10:56:51,613 | INFO | 未匹配术语: '(第三倉法'
2026-09-11 10:56:51,622 | INFO | 未匹配术语: '夷面処理：'
2026-09-11 10:56:51,629 | INFO | 未匹配术语: '横六加工部'
2026-09-11 10:56:51,669 | INFO | 未匹配术语: 'ほレラプ考車事。'
2026-09-11 10:56:51,679 | INFO | 未匹配术语: 'と華紫ワ'
2026-09-11 10:56:51,692 | INFO | 未匹配术语: 'dx「数握き恩るす。'
2026-09-11 10:56:51,701 | INFO | 未匹配术语: 'シデホルウフ'
2026-09-11 10:56:51,711 | INFO | 未匹配术语: '田H日'
2026-09-11 10:56:51,734 | INFO | 标注完成: 11 条标注 (遮挡模式)
2026-09-11 10:56:51,767 | INFO | 翻译结果已保存: output\项目代码生成PPT_page1_20260911_105651.json (共 19 条, 已翻译 11 条)
2026-09-11 10:57:37,354 | INFO | 标注完成: 11 条标注 (不遮挡+防碰撞模式)
2026-09-11 10:59:15,259 | INFO | 标注完成: 11 条标注 (遮挡模式)
2026-09-11 10:59:19,038 | INFO | 标注完成: 11 条标注 (不遮挡+防碰撞模式)
2026-09-11 10:59:19,496 | INFO | 标注完成: 11 条标注 (遮挡模式)
2026-09-11 22:40:41,259 | INFO | PaddleOCR: 9 raw → 9 filtered → 9 merged
2026-09-11 22:40:41,304 | INFO | 标注完成: 9 条标注 (遮挡模式)
2026-09-11 22:40:41,323 | INFO | 翻译结果已保存: output\_test_input_page1_20260911_224041.json (共 9 条, 已翻译 9 条)
2026-09-11 22:40:43,563 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:40:44,559 | INFO | 标注完成: 9 条标注 (遮挡模式)
2026-09-11 22:41:25,999 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:41:26,577 | INFO | 标注完成: 9 条标注 (遮挡模式)
2026-09-11 22:41:27,445 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
2026-09-11 22:41:27,867 | INFO | 标注完成: 9 条标注 (遮挡模式)
2026-09-11 22:41:36,161 | INFO | 标注完成: 9 条标注 (不遮挡+防碰撞模式)
